Evaluacion,Costo,Puntaje_vision,restriccion_area,Penalizacion_dmin,Penalizacion_dmax,Distancia_vuelo,Tiempo_Vuelo,x0,y0,z0,yaw0,x1,y1,z1,yaw1,x2,y2,z2,yaw2,x3,y3,z3,yaw3,x4,y4,z4,yaw4,x5,y5,z5,yaw5,x6,y6,z6,yaw6,x7,y7,z7,yaw7,x8,y8,z8,yaw8,x9,y9,z9,yaw9,x10,y10,z10,yaw10,x11,y11,z11,yaw11
29,-19.6546,9.763282,0.0,0.0,0.0,15.511801775386152,19.16,-0.7677669529663687,-0.7677669529663689,0.45,0.7853981633974484,0.35295238724369793,-1.4148145657226707,0.45,1.3089969389957472,1.6470476127563018,-1.4148145657226707,0.45,1.8325957145940461,2.767766952966369,-0.7677669529663689,0.45,2.356194490192345,3.4148145657226703,0.3529523872436977,0.45,2.8797932657906435,3.4148145657226707,1.6470476127563012,0.45,-2.879793265790644,2.767766952966369,2.717766952966369,0.45,-2.370538510970815,1.6470476127563023,3.4148145657226703,0.45,-1.8325957145940464,0.35295238724369904,3.414814565722671,0.45,-1.3089969389957476,-0.7677669529663687,2.767766952966369,0.45,-0.7853981633974484,-1.4148145657226703,1.6470476127563036,0.45,-0.26179938779915013,-1.4148145657226712,0.35295238724369915,0.45,0.26179938779914896
30,-19.676716,9.773988,0.0,0.0,0.0,15.536091252324313,19.16,-0.7677669529663687,-0.7677669529663689,0.45,0.7853981633974484,0.35295238724369793,-1.4148145657226707,0.45,1.3089969389957472,1.6470476127563018,-1.4148145657226707,0.45,1.8325957145940461,2.767766952966369,-0.7677669529663689,0.45,2.356194490192345,3.4148145657226703,0.3529523872436977,0.45,2.8797932657906435,3.4148145657226707,1.6470476127563012,0.45,-2.879793265790644,2.767766952966369,2.767766952966369,0.45,-2.356194490192345,1.6970476127563023,3.4148145657226703,0.45,-1.8518123802977882,0.35295238724369904,3.414814565722671,0.45,-1.3089969389957476,-0.7677669529663687,2.767766952966369,0.45,-0.7853981633974484,-1.4148145657226703,1.6470476127563036,0.45,-0.26179938779915013,-1.4148145657226712,0.35295238724369915,0.45,0.26179938779914896
31,-19.661095,9.767011,0.0,0.0,0.0,15.522677618873994,19.16,-0.7677669529663687,-0.7677669529663689,0.45,0.7853981633974484,0.35295238724369793,-1.4148145657226707,0.45,1.3089969389957472,1.6470476127563018,-1.4148145657226707,0.45,1.8325957145940461,2.767766952966369,-0.7677669529663689,0.45,2.356194490192345,3.4148145657226703,0.3529523872436977,0.45,2.8797932657906435,3.4148145657226707,1.6470476127563012,0.45,-2.879793265790644,2.767766952966369,2.767766952966369,0.45,-2.356194490192345,1.5970476127563022,3.4148145657226703,0.45,-1.8131791181510089,0.35295238724369904,3.414814565722671,0.45,-1.3089969389957476,-0.7677669529663687,2.767766952966369,0.45,-0.7853981633974484,-1.4148145657226703,1.6470476127563036,0.45,-0.26179938779915013,-1.4148145657226712,0.35295238724369915,0.45,0.26179938779914896
32,-19.701366,9.787273,0.0,0.0,0.0,15.55581879481977,19.2,-0.7677669529663687,-0.7677669529663689,0.45,0.7853981633974484,0.35295238724369793,-1.4148145657226707,0.45,1.3089969389957472,1.6470476127563018,-1.4148145657226707,0.45,1.8325957145940461,2.767766952966369,-0.7677669529663689,0.45,2.356194490192345,3.4148145657226703,0.3529523872436977,0.45,2.8797932657906435,3.4148145657226707,1.6470476127563012,0.45,-2.879793265790644,2.767766952966369,2.767766952966369,0.45,-2.356194490192345,1.6470476127563023,3.46481456572267,0.45,-1.827517482107229,0.35295238724369904,3.414814565722671,0.45,-1.3089969389957476,-0.7677669529663687,2.767766952966369,0.45,-0.7853981633974484,-1.4148145657226703,1.6470476127563036,0.45,-0.26179938779915013,-1.4148145657226712,0.35295238724369915,0.45,0.26179938779914896
33,-19.712484,9.77794,0.0,0.0,0.0,15.505846772139739,19.12,-0.7677669529663687,-0.7677669529663689,0.45,0.7853981633974484,0.35295238724369793,-1.4148145657226707,0.45,1.3089969389957472,1.6470476127563018,-1.4148145657226707,0.45,1.8325957145940461,2.767766952966369,-0.7677669529663689,0.45,2.356194490192345,3.4148145657226703,0.3529523872436977,0.45,2.8797932657906435,3.4148145657226707,1.6470476127563012,0.45,-2.879793265790644,2.767766952966369,2.767766952966369,0.45,-2.356194490192345,1.6470476127563023,3.3648145657226705,0.45,-1.8378740163842346,0.35295238724369904,3.414814565722671,0.45,-1.3089969389957476,-0.7677669529663687,2.767766952966369,0.45,-0.7853981633974484,-1.4148145657226703,1.6470476127563036,0.45,-0.26179938779915013,-1.4148145657226712,0.35295238724369915,0.45,0.26179938779914896
34,-19.664219,9.767987,0.0,0.0,0.0,15.522677618873994,19.16,-0.7677669529663687,-0.7677669529663689,0.45,0.7853981633974484,0.35295238724369793,-1.4148145657226707,0.45,1.3089969389957472,1.6470476127563018,-1.4148145657226707,0.45,1.8325957145940461,2.767766952966369,-0.7677669529663689,0.45,2.356194490192345,3.4148145657226703,0.3529523872436977,0.45,2.8797932657906435,3.4148145657226707,1.6470476127563012,0.45,-2.879793265790644,2.767766952966369,2.767766952966369,0.45,-2.356194490192345,1.6470476127563023,3.4148145657226703,0.45,-1.8325957145940464,0.40295238724369903,3.414814565722671,0.45,-1.328413535438785,-0.7677669529663687,2.767766952966369,0.45,-0.7853981633974484,-1.4148145657226703,1.6470476127563036,0.45,-0.26179938779915013,-1.4148145657226712,0.35295238724369915,0.45,0.26179938779914896
35,-19.678875,9.774663,0.0,0.0,0.0,15.536091252324315,19.16,-0.7677669529663687,-0.7677669529663689,0.45,0.7853981633974484,0.35295238724369793,-1.4148145657226707,0.45,1.3089969389957472,1.6470476127563018,-1.4148145657226707,0.45,1.8325957145940461,2.767766952966369,-0.7677669529663689,0.45,2.356194490192345,3.4148145657226703,0.3529523872436977,0.45,2.8797932657906435,3.4148145657226707,1.6470476127563012,0.45,-2.879793265790644,2.767766952966369,2.767766952966369,0.45,-2.356194490192345,1.6470476127563023,3.4148145657226703,0.45,-1.8325957145940464,0.30295238724369905,3.414814565722671,0.45,-1.2897802732920056,-0.7677669529663687,2.767766952966369,0.45,-0.7853981633974484,-1.4148145657226703,1.6470476127563036,0.45,-0.26179938779915013,-1.4148145657226712,0.35295238724369915,0.45,0.26179938779914896
36,-19.718403,9.792598,0.0,0.0,0.0,15.55581879481977,19.2,-0.7677669529663687,-0.7677669529663689,0.45,0.7853981633974484,0.35295238724369793,-1.4148145657226707,0.45,1.3089969389957472,1.6470476127563018,-1.4148145657226707,0.45,1.8325957145940461,2.767766952966369,-0.7677669529663689,0.45,2.356194490192345,3.4148145657226703,0.3529523872436977,0.45,2.8797932657906435,3.4148145657226707,1.6470476127563012,0.45,-2.879793265790644,2.767766952966369,2.767766952966369,0.45,-2.356194490192345,1.6470476127563023,3.4148145657226703,0.45,-1.8325957145940464,0.35295238724369904,3.464814565722671,0.45,-1.3140751714825647,-0.7677669529663687,2.767766952966369,0.45,-0.7853981633974484,-1.4148145657226703,1.6470476127563036,0.45,-0.26179938779915013,-1.4148145657226712,0.35295238724369915,0.45,0.26179938779914896
37,-19.652609,9.759229,0.0,0.0,0.0,15.505846772139739,19.12,-0.7677669529663687,-0.7677669529663689,0.45,0.7853981633974484,0.35295238724369793,-1.4148145657226707,0.45,1.3089969389957472,1.6470476127563018,-1.4148145657226707,0.45,1.8325957145940461,2.767766952966369,-0.7677669529663689,0.45,2.356194490192345,3.4148145657226703,0.3529523872436977,0.45,2.8797932657906435,3.4148145657226707,1.6470476127563012,0.45,-2.879793265790644,2.767766952966369,2.767766952966369,0.45,-2.356194490192345,1.6470476127563023,3.4148145657226703,0.45,-1.8325957145940464,0.35295238724369904,3.3648145657226713,0.45,-1.3037186372055594,-0.7677669529663687,2.767766952966369,0.45,-0.7853981633974484,-1.4148145657226703,1.6470476127563036,0.45,-0.26179938779915013,-1.4148145657226712,0.35295238724369915,0.45,0.26179938779914896
38,-19.692064,9.774989,0.0,0.0,0.0,15.511801775386154,19.16,-0.7677669529663687,-0.7677669529663689,0.45,0.7853981633974484,0.35295238724369793,-1.4148145657226707,0.45,1.3089969389957472,1.6470476127563018,-1.4148145657226707,0.45,1.8325957145940461,2.767766952966369,-0.7677669529663689,0.45,2.356194490192345,3.4148145657226703,0.3529523872436977,0.45,2.8797932657906435,3.4148145657226707,1.6470476127563012,0.45,-2.879793265790644,2.767766952966369,2.767766952966369,0.45,-2.356194490192345,1.6470476127563023,3.4148145657226703,0.45,-1.8325957145940464,0.35295238724369904,3.414814565722671,0.45,-1.3089969389957476,-0.7177669529663686,2.767766952966369,0.45,-0.7997421841759182,-1.4148145657226703,1.6470476127563036,0.45,-0.26179938779915013,-1.4148145657226712,0.35295238724369915,0.45,0.26179938779914896
39,-19.707174,9.785432,0.0,0.0,0.0,15.548416119255801,19.16,-0.7677669529663687,-0.7677669529663689,0.45,0.7853981633974484,0.35295238724369793,-1.4148145657226707,0.45,1.3089969389957472,1.6470476127563018,-1.4148145657226707,0.45,1.8325957145940461,2.767766952966369,-0.7677669529663689,0.45,2.356194490192345,3.4148145657226703,0.3529523872436977,0.45,2.8797932657906435,3.4148145657226707,1.6470476127563012,0.45,-2.879793265790644,2.767766952966369,2.767766952966369,0.45,-2.356194490192345,1.6470476127563023,3.4148145657226703,0.45,-1.8325957145940464,0.35295238724369904,3.414814565722671,0.45,-1.3089969389957476,-0.8177669529663687,2.767766952966369,0.45,-0.7714541425976452,-1.4148145657226703,1.6470476127563036,0.45,-0.26179938779915013,-1.4148145657226712,0.35295238724369915,0.45,0.26179938779914896
40,-19.70887,9.785962,0.0,0.0,0.0,15.548416119255801,19.16,-0.7677669529663687,-0.7677669529663689,0.45,0.7853981633974484,0.35295238724369793,-1.4148145657226707,0.45,1.3089969389957472,1.6470476127563018,-1.4148145657226707,0.45,1.8325957145940461,2.767766952966369,-0.7677669529663689,0.45,2.356194490192345,3.4148145657226703,0.3529523872436977,0.45,2.8797932657906435,3.4148145657226707,1.6470476127563012,0.45,-2.879793265790644,2.767766952966369,2.767766952966369,0.45,-2.356194490192345,1.6470476127563023,3.4148145657226703,0.45,-1.8325957145940464,0.35295238724369904,3.414814565722671,0.45,-1.3089969389957476,-0.7677669529663687,2.8177669529663687,0.45,-0.7993421841972514,-1.4148145657226703,1.6470476127563036,0.45,-0.26179938779915013,-1.4148145657226712,0.35295238724369915,0.45,0.26179938779914896
41,-19.69172,9.774881,0.0,0.0,0.0,15.511801775386152,19.16,-0.7677669529663687,-0.7677669529663689,0.45,0.7853981633974484,0.35295238724369793,-1.4148145657226707,0.45,1.3089969389957472,1.6470476127563018,-1.4148145657226707,0.45,1.8325957145940461,2.767766952966369,-0.7677669529663689,0.45,2.356194490192345,3.4148145657226703,0.3529523872436977,0.45,2.8797932657906435,3.4148145657226707,1.6470476127563012,0.45,-2.879793265790644,2.767766952966369,2.767766952966369,0.45,-2.356194490192345,1.6470476127563023,3.4148145657226703,0.45,-1.8325957145940464,0.35295238724369904,3.414814565722671,0.45,-1.3089969389957476,-0.7677669529663687,2.717766952966369,0.45,-0.7710541426189785,-1.4148145657226703,1.6470476127563036,0.45,-0.26179938779915013,-1.4148145657226712,0.35295238724369915,0.45,0.26179938779914896
42,-19.706919,9.7762,0.0,0.0,0.0,15.505846772139739,19.12,-0.7677669529663687,-0.7677669529663689,0.45,0.7853981633974484,0.35295238724369793,-1.4148145657226707,0.45,1.3089969389957472,1.6470476127563018,-1.4148145657226707,0.45,1.8325957145940461,2.767766952966369,-0.7677669529663689,0.45,2.356194490192345,3.4148145657226703,0.3529523872436977,0.45,2.8797932657906435,3.4148145657226707,1.6470476127563012,0.45,-2.879793265790644,2.767766952966369,2.767766952966369,0.45,-2.356194490192345,1.6470476127563023,3.4148145657226703,0.45,-1.8325957145940464,0.35295238724369904,3.414814565722671,0.45,-1.3089969389957476,-0.7677669529663687,2.767766952966369,0.45,-0.7853981633974484,-1.3648145657226702,1.6470476127563036,0.45,-0.26707768958933853,-1.4148145657226712,0.35295238724369915,0.45,0.26179938779914896
43,-19.710484,9.790123,0.0,0.0,0.0,15.55581879481977,19.2,-0.7677669529663687,-0.7677669529663689,0.45,0.7853981633974484,0.35295238724369793,-1.4148145657226707,0.45,1.3089969389957472,1.6470476127563018,-1.4148145657226707,0.45,1.8325957145940461,2.767766952966369,-0.7677669529663689,0.45,2.356194490192345,3.4148145657226703,0.3529523872436977,0.45,2.8797932657906435,3.4148145657226707,1.6470476127563012,0.45,-2.879793265790644,2.767766952966369,2.767766952966369,0.45,-2.356194490192345,1.6470476127563023,3.4148145657226703,0.45,-1.8325957145940464,0.35295238724369904,3.414814565722671,0.45,-1.3089969389957476,-0.7677669529663687,2.767766952966369,0.45,-0.7853981633974484,-1.4648145657226703,1.6470476127563036,0.45,-0.25672115531233297,-1.4148145657226712,0.35295238724369915,0.45,0.26179938779914896
44,-19.684643,9.776465,0.0,0.0,0.0,15.536091252324313,19.16,-0.7677669529663687,-0.7677669529663689,0.45,0.7853981633974484,0.35295238724369793,-1.4148145657226707,0.45,1.3089969389957472,1.6470476127563018,-1.4148145657226707,0.45,1.8325957145940461,2.767766952966369,-0.7677669529663689,0.45,2.356194490192345,3.4148145657226703,0.3529523872436977,0.45,2.8797932657906435,3.4148145657226707,1.6470476127563012,0.45,-2.879793265790644,2.767766952966369,2.767766952966369,0.45,-2.356194490192345,1.6470476127563023,3.4148145657226703,0.45,-1.8325957145940464,0.35295238724369904,3.414814565722671,0.45,-1.3089969389957476,-0.7677669529663687,2.767766952966369,0.45,-0.7853981633974484,-1.4148145657226703,1.6970476127563037,0.45,-0.2810160535028921,-1.4148145657226712,0.35295238724369915,0.45,0.26179938779914896
45,-19.659676,9.766567,0.0,0.0,0.0,15.522677618873992,19.16,-0.7677669529663687,-0.7677669529663689,0.45,0.7853981633974484,0.35295238724369793,-1.4148145657226707,0.45,1.3089969389957472,1.6470476127563018,-1.4148145657226707,0.45,1.8325957145940461,2.767766952966369,-0.7677669529663689,0.45,2.356194490192345,3.4148145657226703,0.3529523872436977,0.45,2.8797932657906435,3.4148145657226707,1.6470476127563012,0.45,-2.879793265790644,2.767766952966369,2.767766952966369,0.45,-2.356194490192345,1.6470476127563023,3.4148145657226703,0.45,-1.8325957145940464,0.35295238724369904,3.414814565722671,0.45,-1.3089969389957476,-0.7677669529663687,2.767766952966369,0.45,-0.7853981633974484,-1.4148145657226703,1.5970476127563036,0.45,-0.2423827913561127,-1.4148145657226712,0.35295238724369915,0.45,0.26179938779914896
46,-19.647715,9.7602,0.0,0.0,0.0,15.505846772139739,19.16,-0.7677669529663687,-0.7677669529663689,0.45,0.7853981633974484,0.35295238724369793,-1.4148145657226707,0.45,1.3089969389957472,1.6470476127563018,-1.4148145657226707,0.45,1.8325957145940461,2.767766952966369,-0.7677669529663689,0.45,2.356194490192345,3.4148145657226703,0.3529523872436977,0.45,2.8797932657906435,3.4148145657226707,1.6470476127563012,0.45,-2.879793265790644,2.767766952966369,2.767766952966369,0.45,-2.356194490192345,1.6470476127563023,3.4148145657226703,0.45,-1.8325957145940464,0.35295238724369904,3.414814565722671,0.45,-1.3089969389957476,-0.7677669529663687,2.767766952966369,0.45,-0.7853981633974484,-1.4148145657226703,1.6470476127563036,0.45,-0.26179938779915013,-1.3648145657226711,0.35295238724369915,0.45,0.2670776895893373
47,-19.689552,9.781082,0.0,0.0,0.0,15.55581879481977,19.16,-0.7677669529663687,-0.7677669529663689,0.45,0.7853981633974484,0.35295238724369793,-1.4148145657226707,0.45,1.3089969389957472,1.6470476127563018,-1.4148145657226707,0.45,1.8325957145940461,2.767766952966369,-0.7677669529663689,0.45,2.356194490192345,3.4148145657226703,0.3529523872436977,0.45,2.8797932657906435,3.4148145657226707,1.6470476127563012,0.45,-2.879793265790644,2.767766952966369,2.767766952966369,0.45,-2.356194490192345,1.6470476127563023,3.4148145657226703,0.45,-1.8325957145940464,0.35295238724369904,3.414814565722671,0.45,-1.3089969389957476,-0.7677669529663687,2.767766952966369,0.45,-0.7853981633974484,-1.4148145657226703,1.6470476127563036,0.45,-0.26179938779915013,-1.4648145657226712,0.35295238724369915,0.45,0.2567211553123318
48,-19.72446,9.784312,0.0,0.0,0.0,15.522677618873992,19.12,-0.7677669529663687,-0.7677669529663689,0.45,0.7853981633974484,0.35295238724369793,-1.4148145657226707,0.45,1.3089969389957472,1.6470476127563018,-1.4148145657226707,0.45,1.8325957145940461,2.767766952966369,-0.7677669529663689,0.45,2.356194490192345,3.4148145657226703,0.3529523872436977,0.45,2.8797932657906435,3.4148145657226707,1.6470476127563012,0.45,-2.879793265790644,2.767766952966369,2.767766952966369,0.45,-2.356194490192345,1.6470476127563023,3.4148145657226703,0.45,-1.8325957145940464,0.35295238724369904,3.414814565722671,0.45,-1.3089969389957476,-0.7677669529663687,2.767766952966369,0.45,-0.7853981633974484,-1.4148145657226703,1.6470476127563036,0.45,-0.26179938779915013,-1.4148145657226712,0.40295238724369914,0.45,0.24238279135611157
49,-19.643114,9.765987,0.0,0.0,0.0,15.536091252324315,19.2,-0.7677669529663687,-0.7677669529663689,0.45,0.7853981633974484,0.35295238724369793,-1.4148145657226707,0.45,1.3089969389957472,1.6470476127563018,-1.4148145657226707,0.45,1.8325957145940461,2.767766952966369,-0.7677669529663689,0.45,2.356194490192345,3.4148145657226703,0.3529523872436977,0.45,2.8797932657906435,3.4148145657226707,1.6470476127563012,0.45,-2.879793265790644,2.767766952966369,2.767766952966369,0.45,-2.356194490192345,1.6470476127563023,3.4148145657226703,0.45,-1.8325957145940464,0.35295238724369904,3.414814565722671,0.45,-1.3089969389957476,-0.7677669529663687,2.767766952966369,0.45,-0.7853981633974484,-1.4148145657226703,1.6470476127563036,0.45,-0.26179938779915013,-1.4148145657226712,0.30295238724369916,0.45,0.2810160535028909
50,-19.671799,9.771365,0.0,0.0,0.0,15.529142706151246,19.16,-0.7677669529663687,-0.7677669529663689,0.45,0.7853981633974484,0.35295238724369793,-1.4148145657226707,0.45,1.3089969389957472,1.6470476127563018,-1.4148145657226707,0.45,1.8325957145940461,2.767766952966369,-0.7677669529663689,0.45,2.356194490192345,3.4148145657226703,0.3529523872436977,0.45,2.8797932657906435,3.4148145657226707,1.6470476127563012,0.45,-2.879793265790644,2.767766952966369,2.767766952966369,0.45,-2.356194490192345,1.6470476127563023,3.4148145657226703,0.45,-1.8325957145940464,0.35295238724369904,3.414814565722671,0.45,-1.3089969389957476,-0.7677669529663687,2.767766952966369,0.45,-0.7853981633974484,-1.4148145657226703,1.6470476127563036,0.45,-0.26179938779915013,-1.4148145657226712,0.35295238724369915,0.45,0.26179938779914896
51,-19.721697,9.803361,0.0,0.0,0.0,15.60212077169253,19.240000000000002,-0.7544689182983999,-0.7429828648316033,0.45,0.78211405459904,0.35584011307377605,-1.411927793566909,0.45,1.3098149667068195,1.641791913598587,-1.4390245419189598,0.45,1.828098319425507,2.807518005822814,-0.8041162495361931,0.45,2.3571363782796046,3.426727865283217,0.3568614982666469,0.45,2.8825255083851418,3.417719457690444,1.6492963767943871,0.45,-2.8792259155509146,2.781549454187072,2.7816677098023064,0.45,-2.3561613023147197,1.6548582054076695,3.4092555981323382,0.45,-1.8361938056177298,0.3456243537964334,3.4477115612671048,0.45,-1.3095637178309012,-0.775321960900939,2.776342392419494,0.45,-0.7856854741872539,-1.4165969830200336,1.6595312095580614,0.45,-0.2664289451855299,-1.4357334118530423,0.3936256431641093,0.45,0.24398961331139846
52,-19.671799,9.771365,0.0,0.0,0.0,15.529142706151246,19.16,-0.7677669529663687,-0.7677669529663689,0.45,0.7853981633974484,0.35295238724369793,-1.4148145657226707,0.45,1.3089969389957472,1.6470476127563018,-1.4148145657226707,0.45,1.8325957145940461,2.767766952966369,-0.7677669529663689,0.45,2.356194490192345,3.4148145657226703,0.3529523872436977,0.45,2.8797932657906435,3.4148145657226707,1.6470476127563012,0.45,-2.879793265790644,2.767766952966369,2.767766952966369,0.45,-2.356194490192345,1.6470476127563023,3.4148145657226703,0.45,-1.8325957145940464,0.35295238724369904,3.414814565722671,0.45,-1.3089969389957476,-0.7677669529663687,2.767766952966369,0.45,-0.7853981633974484,-1.4148145657226703,1.6470476127563036,0.45,-0.26179938779915013,-1.4148145657226712,0.35295238724369915,0.45,0.26179938779914896
53,-20.848755,10.239218,0.0,0.0,0.0,15.993488928884585,19.6,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
54,-20.892788,10.251216,0.0,0.0,0.0,15.98220362135828,19.6,-0.6455895380820765,-0.6332469688862641,0.45,0.7816338674736438,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
55,-20.872139,10.248571,0.0,0.0,0.0,16.006580605186834,19.6,-0.7455895380820766,-0.6332469688862641,0.45,0.7521615156389514,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
56,-20.886806,10.254383,0.0,0.0,0.0,15.982438194830745,19.68,-0.6955895380820766,-0.583246968886264,0.45,0.7511486244469071,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
57,-20.927448,10.2608185,0.0,0.0,0.0,16.006346331497358,19.52,-0.6955895380820766,-0.6832469688862641,0.45,0.781745274519215,0.36862602553039014,-1.3991461036705515,0.45,1.3134649181102072,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
58,-20.85337,10.239295,0.0,0.0,0.0,15.984743926323372,19.6,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.41862602553039013,-1.3991461036705515,0.45,1.3330537828871518,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
59,-20.876432,10.24934,0.0,0.0,0.0,16.00291223879722,19.6,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.31862602553039016,-1.3991461036705515,0.45,1.2940759333281862,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
60,-20.881857,10.243665,0.0,0.0,0.0,15.971742173424628,19.56,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.36862602553039014,-1.3491461036705514,0.45,1.308233663876808,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
61,-20.906233,10.263579,0.0,0.0,0.0,16.018450726579005,19.64,-0.6955895380820766,-0.6332469688862641,0.45,0.7666723167133992,0.36862602553039014,-1.4491461036705515,0.45,1.3184961509498425,1.6185213840251391,-1.5462184565898995,0.45,1.8090982140376772,2.9835227624333123,-0.9650591337118359,0.45,2.3608704712506237,3.479476088007135,0.3741697727579485,0.45,2.8943524786493633,3.430581376231675,1.6592531738791612,0.45,-2.8767322243803934,2.842573895013686,2.8432157481007234,0.45,-2.3560203475681862,1.6894409739082208,3.3846422943973304,0.45,-1.8522391905667976,0.3131782007856597,3.5933687773142986,0.45,-1.3119022610483657,-0.8087730832527543,2.8143116542457403,0.45,-0.7869268515402683,-1.42448894813939,1.7148045233153528,0.45,-0.28670408590242213,-1.528355271078878,0.5737136155426215,0.45,0.1670313533568006
